"Date","Price","Open","High","Low","Vol.","Change %"
"04/18/2021","8.0810","8.0567","8.1103","8.0165","","0.11%"
"04/19/2021","8.0960","8.0776","8.1196","8.0247","","0.19%"
"04/19/2021","8.1062","8.0828","8.1321","8.0615","","0.13%"
"04/20/2021","8.1163","8.0987","8.1432","8.0710","","0.12%"
"04/20/2021","8.1847","8.1034","8.2061","8.0965","","0.84%"
"04/21/2021","8.1896","8.1225","8.2166","8.1070","","0.06%"
"04/21/2021","8.3101","8.1871","8.3678","8.1695","","1.47%"
"04/22/2021","8.3243","8.1941","8.3863","8.1824","","0.17%"
"04/22/2021","8.3758","8.3065","8.4077","8.2937","","0.62%"
"04/23/2021","8.3786","8.3216","8.4222","8.2749","","0.03%"
"04/25/2021","8.2751","8.3762","8.4849","8.2575","","-1.24%"
"04/26/2021","8.2837","8.3997","8.4957","8.2663","","0.10%"
"04/26/2021","8.2023","8.2780","8.2997","8.1605","","-0.98%"
"04/27/2021","8.2169","8.2895","8.3187","8.1752","","0.18%"
"04/27/2021","8.1833","8.2021","8.2435","8.1435","","-0.41%"
"04/28/2021","8.1995","8.2029","8.2507","8.1410","","0.20%"
"04/28/2021","8.1935","8.1891","8.2506","8.1411","","-0.07%"
"04/29/2021","8.2216","8.1949","8.2910","8.1211","","0.34%"
"04/29/2021","8.2735","8.1941","8.3205","8.1790","","0.63%"
"04/30/2021","8.2884","8.2248","8.3353","8.1834","","0.18%"
"05/02/2021","8.2435","8.2735","8.3325","8.2267","","-0.54%"
"05/03/2021","8.2515","8.2805","8.3384","8.2294","","0.10%"
"05/03/2021","8.3047","8.2422","8.3466","8.2383","","0.64%"
"05/04/2021","8.3288","8.2400","8.3541","8.2400","","0.29%"
"05/04/2021","8.3186","8.3038","8.3737","8.2971","","-0.12%"
"05/05/2021","8.3175","8.3254","8.3787","8.2910","","-0.01%"
"05/05/2021","8.2664","8.3118","8.3471","8.2372","","-0.61%"
"05/06/2021","8.2828","8.3243","8.3666","8.2680","","0.20%"
"05/06/2021","8.2388","8.2745","8.3028","8.2035","","-0.53%"
"05/07/2021","8.2386","8.2824","8.3068","8.2030","","0.00%"
"05/09/2021","8.2562","8.2400","8.2821","8.2115","","0.21%"
"05/10/2021","8.2783","8.2497","8.2926","8.2128","","0.27%"
"05/10/2021","8.2875","8.2591","8.3229","8.2563","","0.11%"
"05/11/2021","8.2883","8.2809","8.3291","8.2577","","0.01%"
"05/11/2021","8.4194","8.2845","8.4493","8.2810","","1.58%"
"05/12/2021","8.4311","8.2960","8.4619","8.2736","","0.14%"
"05/12/2021","8.5000","8.4297","8.5119","8.4113","","0.82%"
"05/13/2021","8.5025","8.4235","8.5169","8.3991","","0.03%"
"05/13/2021","8.4441","8.4948","8.5067","8.3937","","-0.69%"
"05/14/2021","8.4527","8.5090","8.5174","8.3794","","0.10%"
"05/16/2021","8.3064","8.4630","8.4643","8.2902","","-1.73%"
"05/17/2021","8.3135","8.4678","8.4691","8.2889","","0.09%"
"05/17/2021","8.3393","8.3068","8.3706","8.2905","","0.31%"
"05/18/2021","8.3559","8.3211","8.3812","8.2933","","0.20%"
"05/18/2021","8.4106","8.3392","8.4345","8.3392","","0.65%"
"05/19/2021","8.4137","8.3544","8.4449","8.3414","","0.04%"
"05/19/2021","8.3669","8.4115","8.4151","8.3345","","-0.56%"
"05/20/2021","8.3800","8.4132","8.4267","8.3245","","0.16%"
"05/20/2021","8.4066","8.3663","8.4176","8.3410","","0.32%"
"05/21/2021","8.4177","8.3812","8.4273","8.3291","","0.13%"
"05/23/2021","8.3878","8.4136","8.4326","8.3575","","-0.36%"
"05/24/2021","8.3882","8.4162","8.4419","8.3586","","0.00%"
"05/24/2021","8.4412","8.3806","8.4858","8.3565","","0.63%"
"05/25/2021","8.4593","8.3879","8.4938","8.3642","","0.21%"
"05/25/2021","8.4512","8.4512","8.4687","8.3965","","-0.10%"
"05/26/2021","8.4563","8.4545","8.4781","8.4011","","0.06%"
"05/26/2021","8.4844","8.4511","8.5421","8.4085","","0.33%"
"05/27/2021","8.5017","8.4562","8.5471","8.4115","","0.20%"
"05/27/2021","8.5484","8.4843","8.6145","8.4736","","0.55%"
"05/28/2021","8.5576","8.5093","8.6237","8.4462","","0.11%"
"05/30/2021","8.4793","8.5605","8.5917","8.4485","","-0.91%"
"05/31/2021","8.4896","8.5585","8.5939","8.4548","","0.12%"
"05/31/2021","8.6685","8.4794","8.7790","8.4585","","2.11%"
"06/01/2021","8.5369","8.4884","8.5451","8.4598","","-1.52%"
"06/01/2021","8.5810","8.6740","8.6759","8.5525","","0.52%"
"06/02/2021","8.5926","8.5419","8.7875","8.5236","","0.14%"
"06/02/2021","8.6875","8.5805","8.7189","8.5650","","1.10%"
"06/03/2021","8.7024","8.5946","8.7294","8.5749","","0.17%"
"06/03/2021","8.6563","8.6873","8.7522","8.6155","","-0.53%"
"06/04/2021","8.6681","8.7024","8.7600","8.6248","","0.14%"
"06/06/2021","8.6139","8.6563","8.6892","8.5860","","-0.63%"
"06/07/2021","8.5895","8.6702","8.7023","8.5865","","-0.28%"
"06/07/2021","8.6027","8.6167","8.6335","8.5675","","0.15%"
"06/08/2021","8.6050","8.6150","8.6385","8.5632","","0.03%"
"06/08/2021","8.5806","8.6017","8.6210","8.5505","","-0.28%"
"06/09/2021","8.5882","8.6096","8.6278","8.5586","","0.09%"
"06/09/2021","8.4238","8.5805","8.5973","8.4015","","-1.91%"
"06/10/2021","8.4269","8.5822","8.5995","8.4050","","0.04%"
"06/10/2021","8.3818","8.4240","8.4463","8.2645","","-0.54%"
"06/11/2021","8.3868","8.4217","8.4492","8.2550","","0.06%"
"06/13/2021","8.4520","8.4203","8.4782","8.3058","","0.78%"
"06/14/2021","8.4689","8.3906","8.4909","8.2903","","0.20%"
"06/14/2021","8.5566","8.4541","8.5899","8.4285","","1.04%"
"06/15/2021","8.5573","8.4739","8.5984","8.4328","","0.01%"
"06/15/2021","8.6029","8.5418","8.6297","8.4765","","0.53%"
"06/16/2021","8.6071","8.5522","8.6331","8.4800","","0.05%"
"06/16/2021","8.7143","8.6012","8.7282","8.5805","","1.25%"
"06/17/2021","8.7199","8.6054","8.7358","8.5877","","0.06%"
"06/17/2021","8.7257","8.7095","8.7486","8.6340","","0.07%"
"06/18/2021","8.7418","8.7244","8.7661","8.6432","","0.18%"
"06/20/2021","8.7759","8.7257","8.7937","8.7015","","0.39%"
"06/21/2021","8.7699","8.7393","8.8001","8.7066","","-0.07%"
"06/21/2021","8.6412","8.7712","8.7943","8.6245","","-1.47%"
"06/22/2021","8.6531","8.7723","8.8032","8.6317","","0.14%"
"06/22/2021","8.6268","8.6375","8.6747","8.5875","","-0.30%"
"06/23/2021","8.6425","8.6533","8.6850","8.5832","","0.18%"
"06/23/2021","8.6930","8.6248","8.7133","8.6135","","0.58%"
"06/24/2021","8.7088","8.6399","8.7218","8.6204","","0.18%"
"06/24/2021","8.7493","8.7026","8.7992","8.6485","","0.47%"
"06/25/2021","8.7659","8.6901","8.8158","8.6546","","0.19%"
"06/27/2021","8.6843","8.7493","8.7682","8.6645","","-0.93%"
"06/28/2021","8.6898","8.7687","8.7726","8.6697","","0.06%"
"06/28/2021","8.7310","8.6815","8.7461","8.6635","","0.47%"
"06/29/2021","8.7383","8.6759","8.7540","8.6464","","0.08%"
"06/29/2021","8.6991","8.7235","8.7429","8.6325","","-0.45%"
"06/30/2021","8.7087","8.7335","8.7476","8.6290","","0.11%"
"06/30/2021","8.6461","8.6978","8.7231","8.6280","","-0.72%"
"07/01/2021","8.6635","8.7115","8.7337","8.6362","","0.20%"
"07/01/2021","8.6792","8.6450","8.7219","8.6450","","0.18%"
"07/02/2021","8.6899","8.6609","8.7331","8.6427","","0.12%"
"07/04/2021","8.6616","8.6792","8.7124","8.6380","","-0.33%"
"07/05/2021","8.6723","8.6869","8.7197","8.6457","","0.12%"
"07/05/2021","8.6820","8.6600","8.7026","8.6185","","0.11%"
"07/06/2021","8.6919","8.6694","8.7074","8.6185","","0.11%"
"07/06/2021","8.6812","8.6836","8.7105","8.6385","","-0.12%"
"07/07/2021","8.6903","8.6943","8.7172","8.6371","","0.10%"
"07/07/2021","8.6887","8.6806","8.7309","8.6585","","-0.02%"
"07/08/2021","8.6955","8.6890","8.7356","8.6608","","0.08%"
"07/08/2021","8.6461","8.6898","8.7050","8.6310","","-0.57%"
"07/09/2021","8.6607","8.6903","8.7188","8.6236","","0.17%"
"07/11/2021","8.6363","8.6434","8.6726","8.6085","","-0.28%"
"07/12/2021","8.6409","8.6676","8.6791","8.6135","","0.05%"
"07/12/2021","8.6078","8.6344","8.6430","8.5705","","-0.38%"
"07/13/2021","8.6255","8.6433","8.6627","8.5682","","0.21%"
"07/13/2021","8.5774","8.6111","8.6468","8.5650","","-0.56%"
"07/14/2021","8.5919","8.6249","8.6540","8.5680","","0.17%"
"07/14/2021","8.5664","8.5903","8.5910","8.5325","","-0.30%"
"07/15/2021","8.5705","8.5924","8.5999","8.5379","","0.05%"
"07/15/2021","8.5144","8.5641","8.5820","8.4695","","-0.65%"
"07/16/2021","8.5237","8.5708","8.5887","8.4733","","0.11%"
"07/18/2021","8.5772","8.4783","8.6102","8.4783","","0.63%"
"07/19/2021","8.5816","8.5320","8.6197","8.4819","","0.05%"
"07/19/2021","8.5574","8.5877","8.5985","8.5315","","-0.28%"
"07/20/2021","8.5720","8.5883","8.6135","8.5056","","0.17%"
"07/20/2021","8.5720","8.5572","8.6043","8.5360","","0.00%"
"07/21/2021","8.5635","8.5692","8.6100","8.5174","","-0.10%"
"07/21/2021","8.5615","8.5663","8.5755","8.5215","","-0.02%"
"07/22/2021","8.5620","8.5249","8.5839","8.5149","","0.01%"
"07/22/2021","8.5471","8.5612","8.5681","8.5105","","-0.17%"
"07/23/2021","8.5554","8.5655","8.5742","8.5063","","0.10%"
"07/25/2021","8.5526","8.5471","8.6262","8.5295","","-0.03%"
"07/26/2021","8.5589","8.5584","8.6304","8.5215","","0.07%"
"07/26/2021","8.5619","8.5526","8.5824","8.5370","","0.04%"
"07/27/2021","8.5654","8.5576","8.5886","8.5327","","0.04%"
"07/27/2021","8.5536","8.5562","8.5792","8.5265","","-0.14%"
"07/28/2021","8.5552","8.5540","8.5829","8.5259","","0.02%"
"07/28/2021","8.4555","8.5498","8.5598","8.4245","","-1.17%"
"07/29/2021","8.4525","8.5635","8.5748","8.4345","","-0.04%"
"07/29/2021","8.4333","8.4555","8.4889","8.3785","","-0.23%"
"07/30/2021","8.4540","8.4735","8.5060","8.3927","","0.25%"
"08/01/2021","8.3513","8.4490","8.4761","8.3285","","-1.21%"
"08/02/2021","8.3529","8.4609","8.4858","8.3170","","0.02%"
"08/02/2021","8.4013","8.3516","8.4445","8.2795","","0.58%"
"08/03/2021","8.4085","8.3520","8.4488","8.2763","","0.09%"
"08/03/2021","8.4749","8.4063","8.4912","8.3665","","0.79%"
"08/04/2021","8.4784","8.4078","8.4969","8.3637","","0.04%"
"08/04/2021","8.5171","8.4777","8.5713","8.4555","","0.46%"
"08/05/2021","8.5290","8.4777","8.5763","8.4580","","0.14%"
"08/05/2021","8.6160","8.5241","8.6419","8.5045","","1.02%"
"08/06/2021","8.6306","8.5266","8.6556","8.5096","","0.17%"
"08/08/2021","8.6481","8.6160","8.6700","8.5803","","0.20%"
"08/09/2021","8.6540","8.6266","8.6789","8.6014","","0.07%"
"08/09/2021","8.5928","8.6512","8.6713","8.4745","","-0.71%"
"08/10/2021","8.6076","8.6393","8.6785","8.5562","","0.17%"
"08/10/2021","8.6238","8.6070","8.6806","8.5473","","0.19%"
"08/11/2021","8.6311","8.5907","8.6862","8.5404","","0.08%"
"08/11/2021","8.5647","8.6238","8.6324","8.4880","","-0.77%"
"08/12/2021","8.5584","8.6327","8.6444","8.5011","","-0.07%"
"08/12/2021","8.5171","8.5657","8.5787","8.4963","","-0.48%"
"08/13/2021","8.5241","8.5386","8.5858","8.4910","","0.08%"
"08/15/2021","8.4567","8.5171","8.5291","8.4242","","-0.79%"
"08/16/2021","8.4612","8.5274","8.5373","8.4242","","0.05%"
"08/16/2021","8.4239","8.4490","8.4887","8.3671","","-0.44%"
"08/17/2021","8.4346","8.4592","8.4925","8.3667","","0.13%"
"08/17/2021","8.4434","8.4239","8.4971","8.3709","","0.10%"
"08/18/2021","8.4544","8.4245","8.5028","8.3942","","0.13%"
"08/18/2021","8.5012","8.4284","8.5524","8.2577","","0.55%"
"08/19/2021","8.5125","8.4596","8.5700","8.3880","","0.13%"
"08/19/2021","8.4852","8.5062","8.5592","8.4615","","-0.32%"
"08/20/2021","8.4941","8.4975","8.5681","8.2651","","0.10%"
"08/22/2021","8.4169","8.4852","8.4991","8.4045","","-0.91%"
"08/23/2021","8.4275","8.4977","8.5079","8.4118","","0.13%"
"08/23/2021","8.4027","8.4142","8.4506","8.3745","","-0.29%"
"08/24/2021","8.4102","8.4330","8.4597","8.3869","","0.09%"
"08/24/2021","8.3710","8.4011","8.4214","8.3525","","-0.47%"
"08/25/2021","8.3787","8.4088","8.4324","8.3535","","0.09%"
"08/25/2021","8.3746","8.3711","8.4025","8.3335","","-0.05%"
"08/26/2021","8.3925","8.3749","8.4065","8.3260","","0.21%"
"08/26/2021","8.3434","8.3815","8.4058","8.3282","","-0.59%"
"08/27/2021","8.3537","8.3971","8.4150","8.3268","","0.12%"
"08/29/2021","8.3863","8.3434","8.3926","8.3159","","0.39%"
"08/30/2021","8.3799","8.3546","8.3974","8.3194","","-0.08%"
"08/30/2021","8.3014","8.3874","8.3879","8.2785","","-0.94%"
"08/31/2021","8.3164","8.3843","8.4022","8.2889","","0.18%"
"08/31/2021","8.3041","8.3018","8.3330","8.2590","","-0.15%"
"09/01/2021","8.2960","8.3164","8.3357","8.2610","","-0.10%"
"09/01/2021","8.2791","8.3017","8.3040","8.2475","","-0.20%"
"09/02/2021","8.2781","8.2917","8.3161","8.2512","","-0.01%"
"09/02/2021","8.3049","8.2803","8.3464","8.2595","","0.32%"
"09/03/2021","8.3227","8.2904","8.3642","8.2629","","0.21%"
"09/05/2021","8.2750","8.3049","8.3302","8.2535","","-0.57%"
"09/06/2021","8.2821","8.3236","8.3355","8.2570","","0.09%"
"09/06/2021","8.3416","8.2777","8.3512","8.2535","","0.72%"
"09/07/2021","8.3527","8.2826","8.3593","8.2600","","0.13%"
"09/07/2021","8.4700","8.3430","8.4825","8.3305","","1.40%"
"09/08/2021","8.4734","8.3595","8.4939","8.3337","","0.04%"
"09/08/2021","8.4416","8.4586","8.5177","8.4170","","-0.38%"
"09/09/2021","8.4366","8.4659","8.5214","8.4215","","-0.06%"
"09/09/2021","8.4553","8.4402","8.4721","8.3725","","0.22%"
"09/10/2021","8.4694","8.4441","8.4862","8.3812","","0.17%"
"09/12/2021","8.4253","8.4553","8.5222","8.4075","","-0.52%"
"09/13/2021","8.4275","8.4724","8.4855","8.4035","","0.03%"
"09/13/2021","8.4243","8.4267","8.4695","8.3960","","-0.04%"
"09/14/2021","8.4425","8.4367","8.4806","8.4029","","0.22%"
"09/14/2021","8.4211","8.4242","8.4600","8.3985","","-0.25%"
"09/15/2021","8.4354","8.4391","8.4673","8.4052","","0.17%"
"09/15/2021","8.5243","8.4203","8.5449","8.4115","","1.05%"
"09/16/2021","8.5313","8.4339","8.5485","8.4123","","0.08%"
"09/16/2021","8.6238","8.5242","8.6536","8.5035","","1.08%"
"09/17/2021","8.6440","8.5377","8.6725","8.4916","","0.23%"
"09/19/2021","8.6591","8.6522","8.7274","8.6245","","0.17%"
"09/20/2021","8.6717","8.6524","8.7360","8.6313","","0.15%"
"09/20/2021","8.6230","8.6589","8.6739","8.5965","","-0.56%"
"09/21/2021","8.6274","8.6670","8.6809","8.5724","","0.05%"
"09/21/2021","8.6401","8.6219","8.6712","8.5865","","0.15%"
"09/22/2021","8.6570","8.6344","8.6770","8.5899","","0.20%"
"09/22/2021","8.7559","8.6399","8.8014","8.6095","","1.14%"
"09/23/2021","8.7679","8.6497","8.8056","8.6107","","0.14%"
"09/23/2021","8.8786","8.7678","8.8918","8.7528","","1.26%"
"09/24/2021","8.8836","8.7667","8.8968","8.7350","","0.06%"
"09/26/2021","8.8161","8.8593","8.8935","8.7985","","-0.76%"
"09/27/2021","8.8224","8.8805","8.9027","8.8048","","0.07%"
"09/27/2021","8.8640","8.8164","8.8938","8.8045","","0.47%"
"09/28/2021","8.8765","8.8250","8.9035","8.8138","","0.14%"
"09/28/2021","8.9086","8.8638","8.9557","8.8165","","0.36%"
"09/29/2021","8.9238","8.8845","8.9685","8.8258","","0.17%"
"09/29/2021","8.8798","8.9062","8.9343","8.8410","","-0.49%"
"09/30/2021","8.8912","8.9142","8.9390","8.8445","","0.13%"
"09/30/2021","8.8552","8.8785","8.9037","8.8090","","-0.40%"
"10/01/2021","8.8609","8.8829","8.9094","8.8092","","0.06%"
"10/03/2021","8.8501","8.8472","8.8831","8.8165","","-0.12%"
"10/04/2021","8.8571","8.8562","8.8868","8.8200","","0.08%"
"10/04/2021","8.8586","8.8599","8.8904","8.8295","","0.02%"
"10/05/2021","8.8738","8.8503","8.8954","8.8330","","0.17%"
"10/05/2021","8.8678","8.8586","8.9355","8.8440","","-0.07%"
"10/06/2021","8.8804","8.8747","8.9455","8.8609","","0.14%"
"10/06/2021","8.8689","8.8669","8.8857","8.8305","","-0.13%"
"10/07/2021","8.8781","8.8659","8.9058","8.8345","","0.10%"
"10/07/2021","8.9614","8.8693","8.9850","8.8470","","0.94%"
"10/08/2021","8.9767","8.8836","9.0003","8.8478","","0.17%"
"10/10/2021","8.9950","8.9614","9.0154","8.9015","","0.20%"
"10/11/2021","8.9997","8.9879","9.0267","8.9107","","0.05%"
"10/11/2021","9.0280","8.9996","9.0454","8.9675","","0.31%"
"10/12/2021","9.0428","9.0035","9.0528","8.9748","","0.16%"
"10/12/2021","9.1596","9.0379","9.1855","8.9960","","1.29%"
"10/13/2021","9.0900","9.0443","9.1141","8.9994","","-0.76%"
"10/13/2021","9.1720","9.1454","9.2043","9.0975","","0.90%"
"10/14/2021","9.1870","9.0595","9.2116","9.0541","","0.16%"
"10/14/2021","9.2517","9.1708","9.2746","9.1640","","0.70%"
"10/15/2021","9.2683","9.1902","9.2912","9.1692","","0.18%"
"10/18/2021","9.3343","9.2653","9.3727","9.2355","","0.71%"
"10/18/2021","9.2908","9.3359","9.3727","9.2485","","-0.47%"
"10/19/2021","9.3016","9.3348","9.3819","9.2348","","0.12%"
"10/19/2021","9.2125","9.2981","9.3538","9.1850","","-0.96%"
"10/20/2021","9.2195","9.3022","9.3615","9.1942","","0.08%"
"10/20/2021","9.5257","9.2125","9.5357","9.1990","","3.32%"
"10/21/2021","9.5193","9.2210","9.5625","9.1974","","-0.07%"
"10/21/2021","9.6083","9.5208","9.6647","9.4685","","0.93%"
"10/22/2021","9.5988","9.5371","9.6812","9.4901","","-0.10%"
"10/25/2021","9.5884","9.6072","9.8618","9.5228","","-0.11%"
"10/25/2021","9.5350","9.5779","9.6205","9.3915","","-0.56%"
"10/26/2021","9.5438","9.5913","9.6308","9.3953","","0.09%"
"10/26/2021","9.4876","9.5205","9.5476","9.4495","","-0.59%"
"10/27/2021","9.4972","9.5554","9.5671","9.4533","","0.10%"
"10/27/2021","9.5272","9.4750","9.6313","9.4740","","0.32%"
"10/28/2021","9.5433","9.4969","9.6455","9.4711","","0.17%"
"10/28/2021","9.6030","9.5256","9.6315","9.5140","","0.63%"
"10/29/2021","9.6080","9.5309","9.6328","9.4885","","0.05%"
"11/01/2021","9.5392","9.6087","9.6221","9.4717","","-0.72%"
"11/01/2021","9.6011","9.5238","9.6115","9.4485","","0.65%"
"11/02/2021","9.6033","9.5410","9.6212","9.4535","","0.02%"
"11/02/2021","9.6276","9.6043","9.7438","9.5710","","0.25%"
"11/03/2021","9.6448","9.6103","9.7591","9.5758","","0.18%"
"11/03/2021","9.6893","9.6318","9.7679","9.6165","","0.46%"
"11/04/2021","9.7046","9.6445","9.7776","9.6184","","0.16%"
"11/04/2021","9.6741","9.6842","9.7432","9.6505","","-0.31%"
"11/05/2021","9.6933","9.6887","9.7646","9.6682","","0.20%"
"11/08/2021","9.6840","9.6954","9.7481","9.6444","","-0.10%"
"11/08/2021","9.7254","9.6681","9.7347","9.6510","","0.43%"
"11/09/2021","9.7331","9.6760","9.7422","9.6479","","0.08%"
"11/09/2021","9.8381","9.7252","9.8747","9.7130","","1.08%"
"11/10/2021","9.8427","9.7308","9.8788","9.7059","","0.05%"
"11/10/2021","9.9006","9.8379","9.9726","9.8150","","0.59%"
"11/11/2021","9.9052","9.8421","9.9870","9.8287","","0.05%"
"11/11/2021","9.9751","9.8899","10.0240","9.8495","","0.71%"
"11/12/2021","9.9784","9.8967","10.0236","9.8503","","0.03%"
"11/15/2021","10.0615","9.9945","10.0854","9.9375","","0.83%"
"11/15/2021","10.3395","10.0508","10.4091","10.0345","","2.76%"
"11/16/2021","10.3430","10.0543","10.4126","10.0315","","0.03%"
"11/16/2021","10.6103","10.3410","10.6829","10.2961","","2.58%"
"11/17/2021","10.6277","10.3587","10.7004","10.3074","","0.16%"
"11/17/2021","10.9905","10.6232","11.2850","10.4165","","3.41%"
"11/18/2021","10.9955","10.6252","11.2870","10.4160","","0.05%"
"11/18/2021","11.2310","10.9935","11.3157","10.7945","","2.14%"
"11/19/2021","11.2360","10.9640","11.3237","10.7980","","0.04%"
"11/22/2021","11.3840","11.2305","11.4767","10.9240","","1.32%"
"11/22/2021","12.8189","11.4064","13.2600","11.3363","","12.60%"
"11/23/2021","12.8216","11.3399","13.4937","11.3158","","0.02%"
"11/23/2021","12.0855","12.8192","13.0810","11.6174","","-5.74%"
"11/24/2021","12.0876","12.8214","13.1150","11.5171","","0.02%"
"11/24/2021","12.0067","12.0856","12.2050","11.8400","","-0.67%"
"11/25/2021","11.9904","12.1731","12.2925","11.8260","","-0.14%"
"11/25/2021","12.4217","11.9883","12.5303","11.9102","","3.60%"
"11/26/2021","12.4253","11.9104","12.6458","11.8734","","0.03%"
"11/29/2021","12.8189","12.4127","12.9232","12.3379","","3.17%"
"11/29/2021","13.4732","12.8214","13.7391","12.7069","","5.10%"
"11/30/2021","13.4782","12.8264","13.7441","12.6870","","0.04%"
"11/30/2021","13.2646","13.4806","13.8430","12.4363","","-1.58%"
"12/01/2021","13.2660","13.4831","13.8741","12.3754","","0.01%"
"12/01/2021","13.6783","13.2635","13.8190","13.2015","","3.11%"
"12/02/2021","13.6855","13.3341","13.8900","13.2660","","0.05%"
"12/02/2021","13.6999","13.6784","13.8889","13.4305","","0.11%"
"12/03/2021","13.7027","13.6811","13.8916","13.3007","","0.02%"
"12/06/2021","13.8002","13.7027","13.8956","13.5796","","0.71%"
"12/06/2021","13.4925","13.7866","13.8425","13.4195","","-2.23%"
"12/07/2021","13.4947","13.7972","13.8451","13.4002","","0.02%"
"12/07/2021","13.6720","13.4885","13.8070","13.4655","","1.31%"
"12/08/2021","13.6753","13.4917","13.8122","13.4407","","0.02%"
"12/08/2021","13.7815","13.6722","13.8383","13.5985","","0.78%"
"12/09/2021","13.7858","13.6786","13.8424","13.5891","","0.03%"
"12/09/2021","13.8719","13.7817","13.9512","13.7465","","0.62%"
"12/10/2021","13.8801","13.7860","13.9553","13.7027","","0.06%"
"12/13/2021","13.8134","13.8853","14.6362","13.6582","","-0.48%"
"12/13/2021","14.3841","13.7953","14.4328","13.7953","","4.13%"
"12/14/2021","14.3906","13.8139","14.4321","13.7876","","0.05%"
"12/14/2021","14.7901","14.3837","14.8330","14.3553","","2.78%"
"12/15/2021","14.7925","14.3936","14.8380","14.3588","","0.02%"
"12/15/2021","15.6661","14.7815","15.7262","14.7727","","5.91%"
"12/16/2021","15.6709","14.7969","15.7395","14.7747","","0.03%"
"12/16/2021","16.4135","15.6674","17.1503","15.6275","","4.74%"
"12/17/2021","16.4185","15.6730","17.0710","15.6200","","0.03%"
"12/20/2021","13.5070","16.4818","18.3644","13.5040","","-17.73%"
"12/20/2021","12.4290","13.4422","14.0352","11.1147","","-7.98%"
"12/21/2021","12.4351","13.3820","13.9995","11.4720","","0.05%"
"12/21/2021","11.9825","12.4331","12.6994","11.9825","","-3.64%"
"12/22/2021","12.0251","12.4737","12.7026","11.9426","","0.36%"
"12/22/2021","11.2623","11.9896","12.1024","10.1905","","-6.34%"
"12/23/2021","11.4040","12.3074","12.4142","10.3768","","1.26%"
